Load environment configuration
'/opt/appsmith/editor/index.html' -> '/opt/appsmith/index.html.original'
172.18.0.1 - - [14/Dec/2022:04:47:49 +0000] "GET /api/v1/users/photo/undefined HTTP/1.1" 502 552 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit/api/639954c8b194073323d2209e" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:16 +0000] "GET /api/v1/users/me HTTP/1.1" 200 263 "http://192.168.1.2/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Dec/2022:04:53:17 +0000] "GET / HTTP/1.1" 200 4652 "-" "curl/7.68.0"
172.18.0.1 - - [14/Dec/2022:04:53:18 +0000] "GET /api/v1/applications/new HTTP/1.1" 200 24545 "http://192.168.1.2/applications" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:18 +0000] "GET /api/v1/applications/new HTTP/1.1" 200 24545 "http://192.168.1.2/applications" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:19 +0000] "GET /api/v1/users/photo/nireeksha.np@ymedialabs.com HTTP/1.1" 404 2009 "http://192.168.1.2/applications" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:19 +0000] "GET /api/v1/users/photo/karthik.c@ymedialabs.com HTTP/1.1" 404 2009 "http://192.168.1.2/applications" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:23 +0000] "GET /api/v1/pages?pageId=639954c7b194073323d2208e&mode=EDIT HTTP/1.1" 200 655 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/themes/applications/639954c7b194073323d2207a/current?mode=EDIT HTTP/1.1" 200 1434 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d2208e HTTP/1.1" 200 9502 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/themes/applications/639954c7b194073323d2207a HTTP/1.1" 200 4594 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/collections/actions?applicationId=639954c7b194073323d2207a HTTP/1.1" 200 2514 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d22087 HTTP/1.1" 200 4734 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/datasources/mocks HTTP/1.1" 200 190 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/plugins?workspaceId=63970ba1ad091f39c9f17b2d HTTP/1.1" 200 23679 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d22086 HTTP/1.1" 200 1002 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/actions?applicationId=639954c7b194073323d2207a HTTP/1.1" 200 1472 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/datasources?workspaceId=63970ba1ad091f39c9f17b2d HTTP/1.1" 200 396 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d22089 HTTP/1.1" 200 6829 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d22088 HTTP/1.1" 200 2164 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d2208d HTTP/1.1" 200 3289 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d2208b HTTP/1.1" 200 2965 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d2208a HTTP/1.1" 200 3913 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/workspaces/63970ba1ad091f39c9f17b2d/members HTTP/1.1" 200 250 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d2208c HTTP/1.1" 200 13219 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/pages/639954c7b194073323d2208e HTTP/1.1" 200 9502 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/plugins/63970b5ead091f39c9f17b1f/form HTTP/1.1" 200 1943 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:24 +0000] "GET /api/v1/plugins/63970b5aad091f39c9f17a6f/form HTTP/1.1" 200 1021 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:25 +0000] "GET /api/v1/plugins/default/icons HTTP/1.1" 200 747 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:25 +0000] "GET /api/v1/workspaces/63970ba1ad091f39c9f17b2d HTTP/1.1" 200 535 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:25 +0000] "GET /api/v1/applications/new HTTP/1.1" 200 24545 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:25 +0000] "GET /api/v1/app-templates/filters HTTP/1.1" 200 944 "http://192.168.1.2/app/user-project-latest/startingpage-639954c7b194073323d2208e/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:30 +0000] "GET /api/v1/pages/639954c7b194073323d22087 HTTP/1.1" 200 4734 "http://192.168.1.2/app/user-project-latest/adminpage-639954c7b194073323d22087/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:31 +0000] "POST /api/v1/actions/execute HTTP/1.1" 200 542 "http://192.168.1.2/app/user-project-latest/adminpage-639954c7b194073323d22087/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Dec/2022:04:53:32 +0000] "GET / HTTP/1.1" 200 4652 "-" "curl/7.68.0"
127.0.0.1 - - [14/Dec/2022:04:53:47 +0000] "GET / HTTP/1.1" 200 4652 "-" "curl/7.68.0"
172.18.0.1 - - [14/Dec/2022:04:53:47 +0000] "POST /api/v1/actions/execute HTTP/1.1" 200 1102 "http://192.168.1.2/app/user-project-latest/adminpage-639954c7b194073323d22087/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:48 +0000] "GET /api/v1/pages/639954c7b194073323d2208c HTTP/1.1" 200 13219 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:49 +0000] "POST /api/v1/actions/execute HTTP/1.1" 200 907 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:53:50 +0000] "POST /api/v1/actions/execute HTTP/1.1" 200 863 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Dec/2022:04:54:02 +0000] "GET / HTTP/1.1" 200 4652 "-" "curl/7.68.0"
172.18.0.1 - - [14/Dec/2022:04:54:08 +0000] "GET /api/v1/pages/639954c7b194073323d22087 HTTP/1.1" 200 4734 "http://192.168.1.2/app/user-project-latest/adminpage-639954c7b194073323d22087/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:54:08 +0000] "POST /api/v1/actions/execute HTTP/1.1" 200 544 "http://192.168.1.2/app/user-project-latest/adminpage-639954c7b194073323d22087/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:54:09 +0000] "GET /api/v1/pages/639954c7b194073323d2208c HTTP/1.1" 200 13219 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:54:10 +0000] "POST /api/v1/actions/execute HTTP/1.1" 200 906 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:54:10 +0000] "POST /api/v1/actions/execute HTTP/1.1" 200 862 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
127.0.0.1 - - [14/Dec/2022:04:54:18 +0000] "GET / HTTP/1.1" 200 4652 "-" "curl/7.68.0"
127.0.0.1 - - [14/Dec/2022:04:54:33 +0000] "GET / HTTP/1.1" 200 4652 "-" "curl/7.68.0"
127.0.0.1 - - [14/Dec/2022:04:54:48 +0000] "GET / HTTP/1.1" 200 4652 "-" "curl/7.68.0"
127.0.0.1 - - [14/Dec/2022:04:55:03 +0000] "GET / HTTP/1.1" 200 4652 "-" "curl/7.68.0"
172.18.0.1 - - [14/Dec/2022:04:55:16 +0000] "GET /rts/?EIO=4&transport=websocket HTTP/1.1" 101 2152 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:16 +0000] "GET /app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit HTTP/1.1" 200 2009 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:17 +0000] "GET /api/v1/users/features HTTP/1.1" 200 182 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:17 +0000] "POST /api/v1/usage-pulse HTTP/1.1" 201 58 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:17 +0000] "GET /api/v1/users/me HTTP/1.1" 200 263 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:17 +0000] "GET /api/v1/pages?pageId=639954c7b194073323d2208c&mode=EDIT HTTP/1.1" 200 655 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d2208c HTTP/1.1" 200 13219 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/themes/applications/639954c7b194073323d2207a HTTP/1.1" 200 4594 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/themes/applications/639954c7b194073323d2207a/current?mode=EDIT HTTP/1.1" 200 1434 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/plugins?workspaceId=63970ba1ad091f39c9f17b2d HTTP/1.1" 200 23679 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/datasources/mocks HTTP/1.1" 200 190 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/datasources?workspaceId=63970ba1ad091f39c9f17b2d HTTP/1.1" 200 396 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/collections/actions?applicationId=639954c7b194073323d2207a HTTP/1.1" 200 2427 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d22086 HTTP/1.1" 200 1002 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/actions?applicationId=639954c7b194073323d2207a HTTP/1.1" 200 1460 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d22088 HTTP/1.1" 200 2164 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d22089 HTTP/1.1" 200 6829 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d22087 HTTP/1.1" 200 4734 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d2208d HTTP/1.1" 200 3289 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d2208a HTTP/1.1" 200 3913 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d2208b HTTP/1.1" 200 2965 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d2208e HTTP/1.1" 200 9502 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/workspaces/63970ba1ad091f39c9f17b2d/members HTTP/1.1" 200 250 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/pages/639954c7b194073323d2208c HTTP/1.1" 200 13219 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/plugins/63970b5aad091f39c9f17a6f/form HTTP/1.1" 200 1021 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/plugins/63970b5ead091f39c9f17b1f/form HTTP/1.1" 200 1943 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/workspaces/63970ba1ad091f39c9f17b2d HTTP/1.1" 200 535 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/plugins/default/icons HTTP/1.1" 200 747 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
172.18.0.1 - - [14/Dec/2022:04:55:18 +0000] "GET /api/v1/applications/new HTTP/1.1" 200 24545 "http://192.168.1.2/app/user-project-latest/admindashboard-639954c7b194073323d2208c/edit" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
